"","area","ecoregion","from_id","age","to_id"
"3774",0.526786938476562,3,"Soybean",16,"Grassland"
"3775",570.037919354247,3,"Pasture",17,"Grassland"
"3776",125.373761358643,3,"Mosaic of Uses",17,"Grassland"
"3777",51.6245036682129,3,"Other non Vegetated Areas",17,"Grassland"
"3778",0.263167694091797,3,"River, Lake and Ocean ",17,"Grassland"
"3779",14.212909954834,3,"Soybean",17,"Grassland"
"3780",20.9096411376953,3,"Other Temporary Crops ",17,"Grassland"
"3782",685.921174884033,3,"Pasture",18,"Grassland"
"3783",146.285575286865,3,"Mosaic of Uses",18,"Grassland"
"3784",53.8749338562012,3,"Other non Vegetated Areas",18,"Grassland"
"3785",0.174801702880859,3,"River, Lake and Ocean ",18,"Grassland"
"3786",10.0169033630371,3,"Soybean",18,"Grassland"
"3787",16.8817037414551,3,"Other Temporary Crops ",18,"Grassland"
"3789",357.912123016357,3,"Pasture",19,"Grassland"
"3790",66.0274089904785,3,"Mosaic of Uses",19,"Grassland"
"3791",60.5302939331055,3,"Other non Vegetated Areas",19,"Grassland"
"3792",0.616219970703125,3,"River, Lake and Ocean ",19,"Grassland"
"3793",4.83315249023437,3,"Soybean",19,"Grassland"
"3794",0.527199426269531,3,"Other Temporary Crops ",19,"Grassland"
"3795",393.912681689453,3,"Pasture",20,"Grassland"
"3796",97.906595928955,3,"Mosaic of Uses",20,"Grassland"
"3797",33.4117179992676,3,"Other non Vegetated Areas",20,"Grassland"
"3798",12.5686664001465,3,"Soybean",20,"Grassland"
"3799",21.8550072631836,3,"Other Temporary Crops ",20,"Grassland"
"3801",582.940776672363,3,"Pasture",21,"Grassland"
"3802",126.454590844727,3,"Mosaic of Uses",21,"Grassland"
"3803",63.7048559692383,3,"Other non Vegetated Areas",21,"Grassland"
"3804",0.349793206787109,3,"River, Lake and Ocean ",21,"Grassland"
"3805",5.2705719543457,3,"Soybean",21,"Grassland"
"3806",40.8904652770996,3,"Other Temporary Crops ",21,"Grassland"
"3808",413.94542388916,3,"Pasture",22,"Grassland"
"3809",121.954353082275,3,"Mosaic of Uses",22,"Grassland"
"3810",18.0873721496582,3,"Other non Vegetated Areas",22,"Grassland"
"3811",0.613685198974609,3,"River, Lake and Ocean ",22,"Grassland"
"3812",3.0546711303711,3,"Soybean",22,"Grassland"
"3813",126.713763244629,3,"Other Temporary Crops ",22,"Grassland"
"3814",293.365459429932,3,"Pasture",23,"Grassland"
"3815",109.798418640137,3,"Mosaic of Uses",23,"Grassland"
"3816",9.48724934082031,3,"Other non Vegetated Areas",23,"Grassland"
"3817",0.0875636962890625,3,"River, Lake and Ocean ",23,"Grassland"
"3818",1.047135546875,3,"Soybean",23,"Grassland"
"3819",55.4622016723633,3,"Other Temporary Crops ",23,"Grassland"
"3820",186.179068408203,3,"Pasture",24,"Grassland"
"3821",110.044773059082,3,"Mosaic of Uses",24,"Grassland"
"3822",14.3313771057129,3,"Other non Vegetated Areas",24,"Grassland"
"3823",1.74671569213867,3,"Soybean",24,"Grassland"
"3824",9.39327426757813,3,"Other Temporary Crops ",24,"Grassland"
"3825",130.332412713623,3,"Pasture",25,"Grassland"
"3826",106.964581756592,3,"Mosaic of Uses",25,"Grassland"
"3827",16.6115652282715,3,"Other non Vegetated Areas",25,"Grassland"
"3828",0.0882214660644531,3,"River, Lake and Ocean ",25,"Grassland"
"3829",0.174766967773438,3,"Soybean",25,"Grassland"
"3830",10.7935355102539,3,"Other Temporary Crops ",25,"Grassland"
"3831",210.40867220459,3,"Pasture",26,"Grassland"
"3832",145.333101428223,3,"Mosaic of Uses",26,"Grassland"
"3833",0.0875723083496094,3,"Urban Area ",26,"Grassland"
"3834",18.4933964782715,3,"Other non Vegetated Areas",26,"Grassland"
"3835",3.77354258422852,3,"Other Temporary Crops ",26,"Grassland"
"3836",103.602609887695,3,"Pasture",27,"Grassland"
"3837",103.013295007324,3,"Mosaic of Uses",27,"Grassland"
"3838",15.2141049316406,3,"Other non Vegetated Areas",27,"Grassland"
"3839",0.172111566162109,3,"Soybean",27,"Grassland"
"3840",5.78803982543945,3,"Other Temporary Crops ",27,"Grassland"
"3842",79.3825945861816,3,"Pasture",28,"Grassland"
"3843",92.8623936462402,3,"Mosaic of Uses",28,"Grassland"
"3844",7.19958292236328,3,"Other non Vegetated Areas",28,"Grassland"
"3845",0.175227465820313,3,"Soybean",28,"Grassland"
"3846",65.8851898254395,3,"Other Temporary Crops ",28,"Grassland"
"3847",115.491902099609,3,"Pasture",29,"Grassland"
"3848",110.246257580566,3,"Mosaic of Uses",29,"Grassland"
"3849",16.6074012268066,3,"Other non Vegetated Areas",29,"Grassland"
"3850",42.9663481750489,3,"Other Temporary Crops ",29,"Grassland"
"3851",131.733274090576,3,"Pasture",30,"Grassland"
"3852",85.716757611084,3,"Mosaic of Uses",30,"Grassland"
"3853",8.96401489257812,3,"Other non Vegetated Areas",30,"Grassland"
"3854",0.613837841796875,3,"Soybean",30,"Grassland"
"3855",12.8962893554687,3,"Other Temporary Crops ",30,"Grassland"
"3857",53.829882220459,3,"Pasture",31,"Grassland"
"3858",49.2227772216797,3,"Mosaic of Uses",31,"Grassland"
"3859",6.22386585693359,3,"Other non Vegetated Areas",31,"Grassland"
"3860",4.03513636474609,3,"Other Temporary Crops ",31,"Grassland"
"3861",82.9962779418945,3,"Pasture",32,"Grassland"
"3862",52.3600288085937,3,"Mosaic of Uses",32,"Grassland"
"3863",2.19296843261719,3,"Other non Vegetated Areas",32,"Grassland"
"3864",1.75916409912109,3,"Soybean",32,"Grassland"
"3865",1.57798337402344,3,"Other Temporary Crops ",32,"Grassland"
"3866",50.2269152526856,3,"Pasture",33,"Grassland"
"3867",58.3853220581055,3,"Mosaic of Uses",33,"Grassland"
"3868",2.10331766357422,3,"Other non Vegetated Areas",33,"Grassland"
"3869",1.139187890625,3,"Other Temporary Crops ",33,"Grassland"
"3870",23.601121673584,3,"Pasture",34,"Grassland"
"3871",20.58037265625,3,"Mosaic of Uses",34,"Grassland"
"3872",0.52730458984375,3,"Other non Vegetated Areas",34,"Grassland"
"3873",1.40741818847656,3,"Soybean",34,"Grassland"
"3874",2.5441270324707,3,"Other Temporary Crops ",34,"Grassland"
"3875",21.4038224975586,3,"Pasture",35,"Grassland"
"3876",21.5896922241211,3,"Mosaic of Uses",35,"Grassland"
"3877",0.790785845947266,3,"Soybean",35,"Grassland"
"3878",0.966678692626953,3,"Other Temporary Crops ",35,"Grassland"
"3879",0.261785784912109,3,"Mosaic of Uses",2,"Rocky Outcrop"
"3880",0.087619091796875,3,"Soybean",2,"Rocky Outcrop"
"3881",0.0872600280761719,3,"Mosaic of Uses",8,"Rocky Outcrop"
"3882",0.0857056640625,3,"Pasture",11,"Rocky Outcrop"
"3883",0.174494195556641,3,"Mosaic of Uses",12,"Rocky Outcrop"
"3884",0.174122253417969,3,"Mosaic of Uses",13,"Rocky Outcrop"
"3885",0.0873747497558594,3,"Mosaic of Uses",17,"Rocky Outcrop"
"3886",0.0872182067871094,3,"Mosaic of Uses",21,"Rocky Outcrop"
"3887",0.0872924072265625,3,"Mosaic of Uses",22,"Rocky Outcrop"
"3888",0.174511114501953,3,"Mosaic of Uses",23,"Rocky Outcrop"
"3889",0.0872882873535156,3,"Mosaic of Uses",24,"Rocky Outcrop"
"3890",0.262513128662109,3,"Mosaic of Uses",26,"Rocky Outcrop"
"3891",0.0876191772460937,3,"Mosaic of Uses",27,"Rocky Outcrop"
"3892",0.0876185974121094,3,"Mosaic of Uses",28,"Rocky Outcrop"
"3893",0.0876195861816406,3,"Mosaic of Uses",30,"Rocky Outcrop"
"3894",0.0876181030273438,3,"Mosaic of Uses",31,"Rocky Outcrop"
"3895",0.0876197509765625,3,"Mosaic of Uses",32,"Rocky Outcrop"
"3899",0.0885340576171875,4,"Pasture",1,"Forest Formation"
"3900",1.57341160888672,4,"Other non Vegetated Areas",1,"Forest Formation"
"3901",1.58019525756836,4,"River, Lake and Ocean ",1,"Forest Formation"
"3904",0.259129736328125,4,"Forest Plantation",2,"Forest Formation"
"3905",289.125290008545,4,"Pasture",2,"Forest Formation"
"3906",158.841927337646,4,"Mosaic of Uses",2,"Forest Formation"
"3907",5.33942002563477,4,"Other non Vegetated Areas",2,"Forest Formation"
"3908",0.0885682983398438,4,"Mining",2,"Forest Formation"
"3909",2.18902868652344,4,"River, Lake and Ocean ",2,"Forest Formation"
"3910",7.01512423095703,4,"Soybean",2,"Forest Formation"
"3911",2.63545439453125,4,"Rice",2,"Forest Formation"
"3912",0.699008825683594,4,"Other Temporary Crops ",2,"Forest Formation"
"3914",0.0880282592773438,4,"Forest Plantation",3,"Forest Formation"
"3915",567.756446594238,4,"Pasture",3,"Forest Formation"
"3916",527.45657088623,4,"Mosaic of Uses",3,"Forest Formation"
"3917",2.44743121948242,4,"Other non Vegetated Areas",3,"Forest Formation"
"3918",1.31712881469727,4,"River, Lake and Ocean ",3,"Forest Formation"
"3919",4.287742578125,4,"Soybean",3,"Forest Formation"
"3920",2.63593465576172,4,"Rice",3,"Forest Formation"
"3921",0.788211840820312,4,"Other Temporary Crops ",3,"Forest Formation"
"3923",5.63806331787109,4,"Forest Plantation",4,"Forest Formation"
"3925",464.526763726807,4,"Pasture",4,"Forest Formation"
"3926",344.834507281494,4,"Mosaic of Uses",4,"Forest Formation"
"3927",2.08977489624023,4,"Other non Vegetated Areas",4,"Forest Formation"
"3928",1.05598949584961,4,"River, Lake and Ocean ",4,"Forest Formation"
"3929",3.40573647460938,4,"Soybean",4,"Forest Formation"
"3930",9.84009583129883,4,"Rice",4,"Forest Formation"
"3931",0.0875682983398438,4,"Other Temporary Crops ",4,"Forest Formation"
"3934",2.8507442199707,4,"Forest Plantation",5,"Forest Formation"
"3935",440.698219677734,4,"Pasture",5,"Forest Formation"
"3936",197.350378601074,4,"Mosaic of Uses",5,"Forest Formation"
"3937",0.0884910705566406,4,"Urban Area ",5,"Forest Formation"
"3938",3.32465021972656,4,"Other non Vegetated Areas",5,"Forest Formation"
"3939",2.46062663574219,4,"River, Lake and Ocean ",5,"Forest Formation"
"3940",0.876723132324219,4,"Soybean",5,"Forest Formation"
"3941",0.615089495849609,4,"Rice",5,"Forest Formation"
"3944",0.345532281494141,4,"Forest Plantation",6,"Forest Formation"
"3946",578.285030145264,4,"Pasture",6,"Forest Formation"
"3947",308.555981591797,4,"Mosaic of Uses",6,"Forest Formation"
"3948",0.0884959594726562,4,"Urban Area ",6,"Forest Formation"
"3949",10.4210035583496,4,"Other non Vegetated Areas",6,"Forest Formation"
"3950",2.4549953918457,4,"River, Lake and Ocean ",6,"Forest Formation"
"3951",3.14382294921875,4,"Soybean",6,"Forest Formation"
"3952",0.351046356201172,4,"Rice",6,"Forest Formation"
"3953",0.692230651855469,4,"Other Temporary Crops ",6,"Forest Formation"
"3956",0.172767999267578,4,"Forest Plantation",7,"Forest Formation"
"3958",353.838694378662,4,"Pasture",7,"Forest Formation"
"3959",138.386166040039,4,"Mosaic of Uses",7,"Forest Formation"
"3960",6.11891920776367,4,"Other non Vegetated Areas",7,"Forest Formation"
"3961",2.82325028686523,4,"River, Lake and Ocean ",7,"Forest Formation"
"3962",4.09307379760742,4,"Soybean",7,"Forest Formation"
"3963",0.0879112182617187,4,"Rice",7,"Forest Formation"
"3964",0.606123046875,4,"Other Temporary Crops ",7,"Forest Formation"
"3967",0.172780310058594,4,"Forest Plantation",8,"Forest Formation"
"3969",350.384583288574,4,"Pasture",8,"Forest Formation"
"3970",110.475128875732,4,"Mosaic of Uses",8,"Forest Formation"
"3971",4.26341049804688,4,"Other non Vegetated Areas",8,"Forest Formation"
"3972",3.07999040527344,4,"River, Lake and Ocean ",8,"Forest Formation"
"3973",8.06721421508789,4,"Soybean",8,"Forest Formation"
"3974",0.0878137023925781,4,"Rice",8,"Forest Formation"
"3975",0.606719213867188,4,"Other Temporary Crops ",8,"Forest Formation"
"3978",2.33874820556641,4,"Forest Plantation",9,"Forest Formation"
"3979",435.785225500488,4,"Pasture",9,"Forest Formation"
"3980",124.334391876221,4,"Mosaic of Uses",9,"Forest Formation"
"3981",3.48080352783203,4,"Other non Vegetated Areas",9,"Forest Formation"
"3982",2.99051064453125,4,"River, Lake and Ocean ",9,"Forest Formation"
"3983",3.76793040161133,4,"Soybean",9,"Forest Formation"
"3984",1.49208630371094,4,"Rice",9,"Forest Formation"
"3985",0.088213671875,4,"Other Temporary Crops ",9,"Forest Formation"
"3986",6.76662952270508,4,"Forest Plantation",10,"Forest Formation"
"3988",511.588834393311,4,"Pasture",10,"Forest Formation"
"3989",130.755608111572,4,"Mosaic of Uses",10,"Forest Formation"
"3990",3.05814251098633,4,"Other non Vegetated Areas",10,"Forest Formation"
"3991",2.27766916503906,4,"River, Lake and Ocean ",10,"Forest Formation"
"3992",4.96398646240234,4,"Soybean",10,"Forest Formation"
"3993",0.878048510742188,4,"Rice",10,"Forest Formation"
"3994",0.262412615966797,4,"Other Temporary Crops ",10,"Forest Formation"
"3996",4.0264598815918,4,"Forest Plantation",11,"Forest Formation"
"3997",602.134172399902,4,"Pasture",11,"Forest Formation"
"3998",129.761625866699,4,"Mosaic of Uses",11,"Forest Formation"
"3999",4.34331299438476,4,"Other non Vegetated Areas",11,"Forest Formation"
"4000",1.75425166625977,4,"River, Lake and Ocean ",11,"Forest Formation"
"4001",5.82686947631836,4,"Soybean",11,"Forest Formation"
"4002",0.791078607177734,4,"Rice",11,"Forest Formation"
"4003",29.4214431030274,4,"Other Temporary Crops ",11,"Forest Formation"
"4005",6.05010327148437,4,"Forest Plantation",12,"Forest Formation"
"4007",835.126597918701,4,"Pasture",12,"Forest Formation"
"4008",192.992507366943,4,"Mosaic of Uses",12,"Forest Formation"
"4009",4.00710238037109,4,"Other non Vegetated Areas",12,"Forest Formation"
"4010",3.86046461791992,4,"River, Lake and Ocean ",12,"Forest Formation"
"4011",3.57337904663086,4,"Soybean",12,"Forest Formation"
"4012",0.525924938964844,4,"Rice",12,"Forest Formation"
"4013",1.56698322143555,4,"Other Temporary Crops ",12,"Forest Formation"
"4016",10.2159320373535,4,"Forest Plantation",13,"Forest Formation"
"4018",859.479481762696,4,"Pasture",13,"Forest Formation"
"4019",172.36564574585,4,"Mosaic of Uses",13,"Forest Formation"
"4020",3.74605092163086,4,"Other non Vegetated Areas",13,"Forest Formation"
"4021",2.01774946899414,4,"River, Lake and Ocean ",13,"Forest Formation"
"4022",3.58321790771484,4,"Soybean",13,"Forest Formation"
"4023",0.0878562866210938,4,"Rice",13,"Forest Formation"
"4024",0.173066534423828,4,"Other Temporary Crops ",13,"Forest Formation"
"4027",4.67414001464844,4,"Forest Plantation",14,"Forest Formation"
"4028",1037.83642724609,4,"Pasture",14,"Forest Formation"
"4029",240.411783026123,4,"Mosaic of Uses",14,"Forest Formation"
"4030",2.44252500610352,4,"Other non Vegetated Areas",14,"Forest Formation"
"4031",1.40957319946289,4,"River, Lake and Ocean ",14,"Forest Formation"
"4032",2.78064801635742,4,"Soybean",14,"Forest Formation"
"4033",0.260799444580078,4,"Other Temporary Crops ",14,"Forest Formation"
"4035",3.19790261230469,4,"Forest Plantation",15,"Forest Formation"
"4036",1118.14652724609,4,"Pasture",15,"Forest Formation"
"4037",172.96673862915,4,"Mosaic of Uses",15,"Forest Formation"
"4038",4.41963408203125,4,"Other non Vegetated Areas",15,"Forest Formation"
"4039",0.0885670593261719,4,"Mining",15,"Forest Formation"
"4040",1.31503142089844,4,"River, Lake and Ocean ",15,"Forest Formation"
"4041",6.42635874023437,4,"Soybean",15,"Forest Formation"
"4042",2.26030009765625,4,"Other Temporary Crops ",15,"Forest Formation"
"4044",2.8506983215332,4,"Forest Plantation",16,"Forest Formation"
"4045",819.879373345947,4,"Pasture",16,"Forest Formation"
"4046",92.6924376281738,4,"Mosaic of Uses",16,"Forest Formation"
"4047",3.57661924438477,4,"Other non Vegetated Areas",16,"Forest Formation"
"4048",0.965755297851563,4,"River, Lake and Ocean ",16,"Forest Formation"
"4049",3.04530710449219,4,"Soybean",16,"Forest Formation"
"4050",13.0441780700684,4,"Forest Plantation",17,"Forest Formation"
"4052",804.196184252929,4,"Pasture",17,"Forest Formation"
"4053",102.584487402344,4,"Mosaic of Uses",17,"Forest Formation"
"4054",3.64732756347656,4,"Other non Vegetated Areas",17,"Forest Formation"
"4055",0.790860290527344,4,"River, Lake and Ocean ",17,"Forest Formation"
"4056",11.7694822814941,4,"Soybean",17,"Forest Formation"
"4057",3.31661232910156,4,"Other Temporary Crops ",17,"Forest Formation"
"4060",3.02353582763672,4,"Forest Plantation",18,"Forest Formation"
"4061",871.110195739746,4,"Pasture",18,"Forest Formation"
"4062",129.479481494141,4,"Mosaic of Uses",18,"Forest Formation"
"4063",1.13401320800781,4,"Other non Vegetated Areas",18,"Forest Formation"
"4064",1.05278904418945,4,"River, Lake and Ocean ",18,"Forest Formation"
"4065",8.70743930053711,4,"Soybean",18,"Forest Formation"
"4066",7.80914125366211,4,"Rice",18,"Forest Formation"
"4069",2.24614760742188,4,"Forest Plantation",19,"Forest Formation"
"4070",1165.32114710083,4,"Pasture",19,"Forest Formation"
"4071",303.716996276856,4,"Mosaic of Uses",19,"Forest Formation"
"4072",2.35980260620117,4,"Other non Vegetated Areas",19,"Forest Formation"
"4073",1.75628849487305,4,"River, Lake and Ocean ",19,"Forest Formation"
"4074",2.17375800170898,4,"Soybean",19,"Forest Formation"
"4075",1.40709729003906,4,"Rice",19,"Forest Formation"
"4076",0.0863633239746094,4,"Other Temporary Crops ",19,"Forest Formation"
"4078",0.431957348632813,4,"Forest Plantation",20,"Forest Formation"
"4079",901.958613153076,4,"Pasture",20,"Forest Formation"
"4080",0.175700286865234,4," Sugar cane",20,"Forest Formation"
"4081",196.634644122314,4,"Mosaic of Uses",20,"Forest Formation"
"4082",0.176991625976562,4,"Urban Area ",20,"Forest Formation"
"4083",2.87831602783203,4,"Other non Vegetated Areas",20,"Forest Formation"
"4084",0.8796958984375,4,"River, Lake and Ocean ",20,"Forest Formation"
"4085",6.34098109130859,4,"Soybean",20,"Forest Formation"
"4086",3.5137483215332,4,"Rice",20,"Forest Formation"
"4087",0.086260595703125,4,"Other Temporary Crops ",20,"Forest Formation"
"4089",940.764382147216,4,"Pasture",21,"Forest Formation"
"4090",0.0878124572753906,4," Sugar cane",21,"Forest Formation"
"4091",162.507474987793,4,"Mosaic of Uses",21,"Forest Formation"
"4092",0.0886410766601562,4,"Urban Area ",21,"Forest Formation"
"4093",2.26956393432617,4,"Other non Vegetated Areas",21,"Forest Formation"
"4094",0.8771125,4,"River, Lake and Ocean ",21,"Forest Formation"
"4095",0.0862151489257812,4,"Soybean",21,"Forest Formation"
"4096",8.69669499511719,4,"Rice",21,"Forest Formation"
"4097",0.258797686767578,4,"Other Temporary Crops ",21,"Forest Formation"
"4100",3.99896694946289,4,"Forest Plantation",22,"Forest Formation"
"4102",850.428989477539,4,"Pasture",22,"Forest Formation"
"4103",136.729797833252,4,"Mosaic of Uses",22,"Forest Formation"
"4104",1.39036845703125,4,"Other non Vegetated Areas",22,"Forest Formation"
"4105",5.6816462097168,4,"River, Lake and Ocean ",22,"Forest Formation"
"4106",0.258649182128906,4,"Soybean",22,"Forest Formation"
"4107",0.345304571533203,4,"Other Temporary Crops ",22,"Forest Formation"
"4110",1.38223594360352,4,"Forest Plantation",23,"Forest Formation"
"4112",779.278101483154,4,"Pasture",23,"Forest Formation"
"4113",157.282635809326,4,"Mosaic of Uses",23,"Forest Formation"
"4114",0.956424468994141,4,"Other non Vegetated Areas",23,"Forest Formation"
"4115",1.5804432800293,4,"River, Lake and Ocean ",23,"Forest Formation"
"4116",0.862285028076172,4,"Other Temporary Crops ",23,"Forest Formation"
"4119",3.45964010009766,4,"Forest Plantation",24,"Forest Formation"
"4121",623.048090753173,4,"Pasture",24,"Forest Formation"
"4122",0.175625689697266,4," Sugar cane",24,"Forest Formation"
"4123",215.28230534668,4,"Mosaic of Uses",24,"Forest Formation"
"4124",1.30314711914062,4,"Other non Vegetated Areas",24,"Forest Formation"
"4125",1.74970570068359,4,"River, Lake and Ocean ",24,"Forest Formation"
"4126",0.172429089355469,4,"Soybean",24,"Forest Formation"
"4127",0.702313647460937,4,"Rice",24,"Forest Formation"
"4128",0.689724377441406,4,"Other Temporary Crops ",24,"Forest Formation"
"4131",2.07315905151367,4,"Forest Plantation",25,"Forest Formation"
"4132",527.831883892822,4,"Pasture",25,"Forest Formation"
"4133",175.370667382813,4,"Mosaic of Uses",25,"Forest Formation"
"4134",4.10121600341797,4,"Other non Vegetated Areas",25,"Forest Formation"
"4135",1.13869677124023,4,"River, Lake and Ocean ",25,"Forest Formation"
"4136",1.66917828979492,4,"Rice",25,"Forest Formation"
"4140",631.527379125976,4,"Pasture",26,"Forest Formation"
"4141",0.0878122192382813,4," Sugar cane",26,"Forest Formation"
"4142",173.348594909668,4,"Mosaic of Uses",26,"Forest Formation"
"4143",9.79478413696289,4,"Other non Vegetated Areas",26,"Forest Formation"
"4144",2.36446254272461,4,"River, Lake and Ocean ",26,"Forest Formation"
"4145",0.431071899414062,4,"Other Temporary Crops ",26,"Forest Formation"
"4148",1.46850548706055,4,"Forest Plantation",27,"Forest Formation"
"4150",526.342233105469,4,"Pasture",27,"Forest Formation"
"4151",146.378854162598,4,"Mosaic of Uses",27,"Forest Formation"
"4152",2.35785034790039,4,"Other non Vegetated Areas",27,"Forest Formation"
"4153",1.22215562133789,4,"River, Lake and Ocean ",27,"Forest Formation"
"4156",4.49183308105469,4,"Forest Plantation",28,"Forest Formation"
"4157",896.219296057129,4,"Pasture",28,"Forest Formation"
"4158",228.941857666016,4,"Mosaic of Uses",28,"Forest Formation"
"4159",5.07325062255859,4,"Other non Vegetated Areas",28,"Forest Formation"
"4160",1.9191141418457,4,"River, Lake and Ocean ",28,"Forest Formation"
"4162",14.8586031494141,4,"Forest Plantation",29,"Forest Formation"
"4163",862.028541186523,4,"Pasture",29,"Forest Formation"
"4164",324.524508917236,4,"Mosaic of Uses",29,"Forest Formation"
"4165",2.62515902709961,4,"Other non Vegetated Areas",29,"Forest Formation"
"4166",1.04965122680664,4,"River, Lake and Ocean ",29,"Forest Formation"
"4168",3.55765793457031,4,"Forest Plantation",30,"Forest Formation"
"4169",763.168811303711,4,"Pasture",30,"Forest Formation"
"4170",153.059448406982,4,"Mosaic of Uses",30,"Forest Formation"
"4171",1.30805435791016,4,"Other non Vegetated Areas",30,"Forest Formation"
"4172",1.04779608154297,4,"River, Lake and Ocean ",30,"Forest Formation"
"4173",21.1269193115234,4,"Other Temporary Crops ",30,"Forest Formation"
"4175",0.865416387939453,4,"Forest Plantation",31,"Forest Formation"
"4176",555.526778485108,4,"Pasture",31,"Forest Formation"
"4177",144.255162640381,4,"Mosaic of Uses",31,"Forest Formation"
"4178",3.82546127929688,4,"Other non Vegetated Areas",31,"Forest Formation"
"4179",0.959515667724609,4,"River, Lake and Ocean ",31,"Forest Formation"
"4180",0.350661199951172,4,"Rice",31,"Forest Formation"
"4181",0.261904711914063,4,"Other Temporary Crops ",31,"Forest Formation"
"4183",0.259176715087891,4,"Forest Plantation",32,"Forest Formation"
"4184",620.56186640625,4,"Pasture",32,"Forest Formation"
"4185",260.621013616943,4,"Mosaic of Uses",32,"Forest Formation"
"4186",1.04687416381836,4,"Other non Vegetated Areas",32,"Forest Formation"
"4187",0.866178515625,4,"River, Lake and Ocean ",32,"Forest Formation"
"4190",503.021495233154,4,"Pasture",33,"Forest Formation"
"4191",370.035288262939,4,"Mosaic of Uses",33,"Forest Formation"
"4192",2.27030292358398,4,"Other non Vegetated Areas",33,"Forest Formation"
"4193",0.260760601806641,4,"River, Lake and Ocean ",33,"Forest Formation"
"4194",371.126292156982,4,"Pasture",34,"Forest Formation"
"4195",524.044725030518,4,"Mosaic of Uses",34,"Forest Formation"
"4196",2.10029071044922,4,"Other non Vegetated Areas",34,"Forest Formation"
"4197",0.0867378479003906,4,"River, Lake and Ocean ",34,"Forest Formation"
"4198",370.018323675537,4,"Pasture",35,"Forest Formation"
"4199",948.37026496582,4,"Mosaic of Uses",35,"Forest Formation"
"4203",0.439919451904297,4,"Pasture",1,"Savanna Formation"
"4204",0.352092633056641,4,"Mosaic of Uses",1,"Savanna Formation"
"4205",30.4390007385254,4,"Other non Vegetated Areas",1,"Savanna Formation"
"4206",9.28433598022461,4,"River, Lake and Ocean ",1,"Savanna Formation"
"4207",0.0878526794433594,4,"Other Temporary Crops ",1,"Savanna Formation"
"4209",0.529406591796875,4,"Forest Plantation",2,"Savanna Formation"
"4211",11763.7600922607,4,"Pasture",2,"Savanna Formation"
"4212",1426.81269541626,4,"Mosaic of Uses",2,"Savanna Formation"
"4213",0.0866626892089844,4,"Urban Area ",2,"Savanna Formation"
"4214",35.7253659423828,4,"Other non Vegetated Areas",2,"Savanna Formation"
"4215",8.777083203125,4,"River, Lake and Ocean ",2,"Savanna Formation"
"4216",49.5149877380371,4,"Soybean",2,"Savanna Formation"
"4217",48.4658795410156,4,"Rice",2,"Savanna Formation"
"4218",9.97131325073242,4,"Other Temporary Crops ",2,"Savanna Formation"
"4220",1.06217448120117,4,"Forest Plantation",3,"Savanna Formation"
"4222",11777.8910596985,4,"Pasture",3,"Savanna Formation"
"4223",2350.39008309937,4,"Mosaic of Uses",3,"Savanna Formation"
"4224",0.0879471923828125,4,"Urban Area ",3,"Savanna Formation"
"4225",66.3385349853516,4,"Other non Vegetated Areas",3,"Savanna Formation"
"4226",6.24418673095703,4,"River, Lake and Ocean ",3,"Savanna Formation"
"4227",35.2490318908691,4,"Soybean",3,"Savanna Formation"
"4228",59.5385127197266,4,"Rice",3,"Savanna Formation"
"4229",7.22422881469727,4,"Other Temporary Crops ",3,"Savanna Formation"
"4231",5.74688182983398,4,"Forest Plantation",4,"Savanna Formation"
"4233",11174.5803065491,4,"Pasture",4,"Savanna Formation"
"4234",1342.99278639526,4,"Mosaic of Uses",4,"Savanna Formation"
"4235",33.9457846740723,4,"Other non Vegetated Areas",4,"Savanna Formation"
"4236",6.0439883605957,4,"River, Lake and Ocean ",4,"Savanna Formation"
"4237",20.0031161560059,4,"Soybean",4,"Savanna Formation"
"4238",29.593126574707,4,"Rice",4,"Savanna Formation"
"4239",0.609326696777344,4,"Other Temporary Crops ",4,"Savanna Formation"
"4242",1.05787261962891,4,"Forest Plantation",5,"Savanna Formation"
"4244",13275.0228401123,4,"Pasture",5,"Savanna Formation"
"4245",1295.39088825684,4,"Mosaic of Uses",5,"Savanna Formation"
"4246",0.702892553710938,4,"Urban Area ",5,"Savanna Formation"
"4247",36.8882121154785,4,"Other non Vegetated Areas",5,"Savanna Formation"
"4248",5.51047015380859,4,"River, Lake and Ocean ",5,"Savanna Formation"
"4249",7.89893710327148,4,"Soybean",5,"Savanna Formation"
"4250",12.4665129882813,4,"Rice",5,"Savanna Formation"
"4251",0.175801501464844,4,"Other Temporary Crops ",5,"Savanna Formation"
"4254",0.0885118835449219,4,"Forest Plantation",6,"Savanna Formation"
"4256",12491.1893735535,4,"Pasture",6,"Savanna Formation"
"4257",1122.61425579224,4,"Mosaic of Uses",6,"Savanna Formation"
"4258",0.351335778808594,4,"Urban Area ",6,"Savanna Formation"
"4259",53.592071105957,4,"Other non Vegetated Areas",6,"Savanna Formation"
"4260",9.04314489135742,4,"River, Lake and Ocean ",6,"Savanna Formation"
"4261",11.645505279541,4,"Soybean",6,"Savanna Formation"
"4262",6.67416747436523,4,"Rice",6,"Savanna Formation"
"4263",1.13046814575195,4,"Other Temporary Crops ",6,"Savanna Formation"
"4265",0.0885114135742188,4,"Forest Plantation",7,"Savanna Formation"
"4267",8168.66905366822,4,"Pasture",7,"Savanna Formation"
